device,site,city,state,date,tair_mean,tair_max,tair_min,rh_mean,precip,et,wind_speed,wind_dir,vpd,swdw,ndvi,lat,lon
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-02-16,27.0,33.4,21.9,67.0,0.0,6.8,,,1.3,27.6,0.52,-22.44746,-47.07164
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-02-17,26.8,34.9,20.1,63.0,0.0,6.8,,,1.5,27.2,0.52,-22.44748,-47.07166
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-02-18,25.7,35.0,21.3,72.0,9.8,6.3,,,1.1,25.5,0.52,-22.44744,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-02-19,25.3,34.5,19.6,75.0,2.9,6.4,,,1.0,27.0,0.54,-22.44745,-47.07166
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-02-20,25.8,32.9,20.9,72.0,0.0,6.0,,,1.1,24.4,0.55,-22.44744,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-02-21,24.9,34.6,21.2,76.0,1.3,5.7,,,0.9,23.0,0.55,-22.44742,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-02-22,25.0,31.7,20.6,73.0,0.4,6.0,,,1.0,25.0,0.54,-22.44742,-47.0717
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-02-23,25.7,33.3,20.2,68.0,0.0,6.7,,,1.2,27.2,0.52,-22.44744,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-02-24,25.6,32.6,19.3,65.0,0.0,6.4,,,1.3,25.6,0.5,-22.44745,-47.07169
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-02-25,25.7,34.4,20.5,64.0,0.0,6.2,,,1.3,24.2,0.46,-22.44742,-47.07169
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-02-26,26.0,33.4,20.0,63.0,0.0,6.4,,,1.4,25.4,0.45,-22.44747,-47.07169
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-02-27,26.4,35.8,19.8,62.0,0.0,6.6,,,1.5,25.6,0.42,-22.44745,-47.07169
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-02-28,25.3,33.0,19.8,68.0,0.3,5.5,,,1.1,22.6,0.4,-22.44745,-47.07166
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-01,26.7,34.3,20.5,58.0,0.0,6.8,,,1.7,25.9,0.41,-22.44744,-47.07164
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-02,25.7,30.7,21.7,63.0,0.0,4.1,,,1.3,14.9,0.43,-22.44747,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-03,26.0,34.2,19.7,62.0,0.0,6.3,,,1.4,24.4,0.38,-22.44744,-47.07169
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-04,25.6,33.2,20.1,62.0,0.0,6.5,,,1.4,25.4,0.37,-22.44747,-47.07166
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-05,26.3,35.0,20.4,61.0,0.0,6.3,,,1.5,24.5,0.36,-22.44745,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-06,25.7,33.9,19.6,60.0,0.0,6.6,,,1.5,25.2,0.35,-22.44746,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-07,25.9,33.6,18.5,62.0,0.0,6.4,,,1.5,24.7,0.35,-22.44743,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-08,25.8,33.8,19.5,65.0,0.0,5.8,,,1.3,22.5,0.34,-22.44745,-47.07166
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-09,26.6,33.9,19.6,60.0,0.0,6.1,,,1.6,23.5,0.33,-22.44742,-47.07166
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-10,25.1,33.8,20.0,65.0,0.1,5.6,,,1.3,21.5,0.32,-22.44746,-47.07164
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-11,23.6,32.2,19.5,75.0,14.6,4.7,,,0.9,18.5,0.33,-22.44743,-47.07169
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-12,25.6,32.4,20.5,69.0,0.2,5.5,,,1.2,21.7,0.44,-22.44746,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-13,24.4,30.7,19.8,77.0,1.6,4.8,,,0.8,20.1,0.45,-22.44745,-47.07164
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-14,25.1,31.7,19.7,76.0,0.4,5.3,,,0.9,21.7,0.46,-22.44743,-47.0717
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-15,25.3,31.7,19.8,71.0,0.0,5.4,,,1.1,21.4,0.45,-22.44746,-47.07169
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-16,23.6,32.8,20.0,79.0,39.2,4.3,,,0.7,17.2,0.43,-22.44742,-47.0717
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-17,23.9,30.4,19.4,76.0,0.0,4.7,,,0.8,19.7,0.48,-22.44744,-47.07164
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-18,23.9,31.3,19.2,76.0,10.5,5.2,,,0.9,20.9,0.49,-22.44747,-47.07164
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-19,22.0,28.2,18.6,80.0,0.0,3.7,,,0.6,15.6,0.5,-22.44749,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-20,21.8,28.4,16.6,70.0,0.0,5.5,,,0.9,23.5,0.5,-22.44746,-47.07165
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-21,23.0,31.0,16.3,67.0,0.0,5.8,,,1.1,24.1,0.51,-22.44745,-47.07163
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-22,24.2,32.3,18.1,70.0,6.0,5.3,,,1.0,21.9,0.51,-22.44745,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-23,21.7,30.0,18.9,82.0,25.2,2.6,,,0.5,10.0,0.53,-22.44744,-47.07165
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-24,23.0,29.0,18.5,80.0,0.0,4.5,,,0.6,19.4,0.5,-22.44746,-47.07166
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-25,25.1,32.1,20.0,73.0,0.0,5.4,,,1.0,22.2,0.4,-22.44743,-47.07165
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-26,22.4,26.6,19.6,79.0,0.0,3.1,,,0.6,12.7,0.38,-22.44739,-47.07165
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-27,24.1,31.6,18.0,72.0,0.0,5.0,,,1.0,20.0,0.38,-22.44748,-47.07163
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-28,24.7,32.1,19.4,69.0,0.0,5.1,,,1.1,20.8,0.38,-22.44744,-47.07165
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-29,23.5,31.6,18.6,75.0,18.0,4.1,,,0.8,16.4,0.39,-22.44744,-47.07165
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-30,23.9,31.7,19.2,76.0,0.0,4.8,,,0.8,19.6,0.44,-22.44748,-47.07161
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-03-31,21.7,25.4,19.5,86.0,2.1,2.1,,,0.4,8.9,0.46,-22.44744,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-01,24.3,32.1,18.7,74.0,0.0,4.9,,,0.9,19.6,0.46,-22.44746,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-02,25.0,32.5,20.0,73.0,0.0,5.0,,,1.0,20.1,0.47,-22.44743,-47.07166
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-03,23.1,30.8,20.0,81.0,5.2,2.9,,,0.6,11.4,0.49,-22.44745,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-04,22.6,30.0,19.4,80.0,0.6,4.2,,,0.6,17.4,0.5,-22.44747,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-05,19.9,23.4,17.3,73.0,0.3,4.2,,,0.6,19.4,0.51,-22.44745,-47.07163
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-06,19.7,25.8,15.6,72.0,0.0,4.5,,,0.7,20.2,0.51,-22.44745,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-07,20.7,27.8,15.0,70.0,0.0,4.7,,,0.8,20.6,0.5,-22.44748,-47.07161
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-08,22.5,31.6,16.0,68.0,0.0,4.8,,,1.0,20.2,0.5,-22.44748,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-09,22.9,30.3,18.3,74.0,1.0,4.2,,,0.8,17.0,0.49,-22.44749,-47.07166
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-10,20.6,26.7,18.1,87.0,5.5,2.4,,,0.3,10.1,0.51,-22.44749,-47.07165
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-11,21.5,28.4,16.2,76.0,0.0,4.5,,,0.7,19.5,0.54,-22.44745,-47.07163
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-12,21.9,29.1,15.2,71.0,0.0,4.6,,,0.9,19.4,0.54,-22.44743,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-13,22.0,27.3,17.4,75.0,0.0,3.4,,,0.7,13.7,0.52,-22.44743,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-14,22.0,27.2,17.8,78.0,0.0,3.2,,,0.6,13.2,0.52,-22.44742,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-15,21.8,30.0,15.6,73.0,5.7,4.2,,,0.8,17.4,0.5,-22.44746,-47.07165
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-16,21.4,28.2,18.4,79.0,1.2,2.8,,,0.6,11.7,0.54,-22.44746,-47.07162
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-17,22.8,30.0,16.7,71.0,0.0,4.4,1.52,SSW,0.9,18.9,0.54,-22.44746,-47.07171
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-18,23.0,27.5,19.2,76.0,0.0,3.1,1.5,NE,0.7,12.0,0.53,-22.44747,-47.07169
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-19,22.5,28.6,19.7,83.0,0.7,2.5,1.61,N,0.5,10.4,0.53,-22.44744,-47.07171
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-20,21.3,26.8,17.2,78.0,0.0,3.9,2.95,SSW,0.6,16.5,0.53,-22.44747,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-21,20.4,27.2,15.9,76.0,0.0,4.3,2.32,SSW,0.7,18.6,0.52,-22.44745,-47.0717
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-22,19.9,28.9,14.4,74.0,0.0,4.2,2.16,SSW,0.7,18.5,0.5,-22.44741,-47.07169
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-23,21.5,32.8,14.9,74.0,0.0,3.7,1.53,WSW,0.8,15.8,0.49,-22.44746,-47.07165
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-24,21.4,26.4,17.3,82.0,31.7,2.6,1.84,NNW,0.5,10.3,0.36,-22.44744,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-25,20.3,24.8,18.3,89.0,18.2,1.8,1.88,N,0.3,8.0,0.4,-22.44748,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-26,21.2,26.0,17.8,87.0,1.2,3.1,1.29,N,0.4,13.8,0.39,-22.44745,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-27,22.2,29.0,18.0,81.0,0.0,3.2,1.07,WNW,0.6,13.7,0.39,-22.44749,-47.07166
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-28,21.3,25.0,18.8,85.0,0.5,2.1,1.42,WNW,0.4,9.4,0.4,-22.44744,-47.07169
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-29,20.3,25.4,16.1,79.0,0.0,3.5,1.94,SSW,0.6,15.6,0.38,-22.44745,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-04-30,18.9,26.2,14.1,74.0,0.0,3.9,1.91,SSW,0.7,17.9,0.4,-22.44748,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-01,19.2,29.1,13.7,74.0,0.0,3.4,1.66,SW,0.7,15.3,0.4,-22.44746,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-02,19.9,30.2,13.6,71.0,0.0,4.0,1.49,S,0.8,17.6,0.41,-22.44747,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-03,20.4,28.7,15.3,70.0,0.0,3.8,1.59,S,0.8,16.4,0.41,-22.44747,-47.07164
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-04,20.7,30.8,15.7,72.0,0.0,3.9,1.45,S,0.8,16.6,0.41,-22.44744,-47.07165
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-05,20.9,29.4,15.5,67.0,0.0,3.5,1.31,ESE,0.9,14.9,0.42,-22.44746,-47.0717
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-06,21.1,29.0,16.4,66.0,0.0,3.6,1.31,ESE,0.9,15.0,0.42,-22.44745,-47.07164
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-07,21.5,31.3,16.1,69.0,0.0,3.7,1.64,ENE,0.9,15.7,0.42,-22.44745,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-08,22.4,30.6,16.9,71.0,0.0,4.0,1.75,NE,0.9,16.3,0.43,-22.44748,-47.07164
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-09,22.7,29.1,17.0,72.0,0.0,4.1,2.27,NNE,0.9,16.0,0.42,-22.44749,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-10,22.1,29.7,16.9,76.0,2.9,3.7,2.8,N,0.7,13.8,0.41,-22.44745,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-11,18.1,20.9,16.7,84.0,0.7,1.9,4.1,SSW,0.3,8.1,0.43,-22.44748,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-12,19.0,24.0,16.1,76.0,0.8,2.2,2.5,S,0.5,8.5,0.43,-22.44744,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-13,19.9,25.4,16.4,76.0,0.0,3.2,2.12,S,0.6,13.5,0.44,-22.44748,-47.07166
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-14,18.7,25.8,14.1,72.0,0.0,3.6,1.91,SSW,0.7,16.4,0.44,-22.44748,-47.07169
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-15,19.0,28.1,12.9,69.0,0.0,3.7,1.58,ESE,0.8,16.7,0.44,-22.44745,-47.0717
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-16,19.9,30.4,13.7,69.0,0.0,3.7,1.39,SE,0.9,16.4,0.43,-22.44745,-47.07174
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-17,20.5,30.5,14.6,71.0,0.0,3.7,1.45,ENE,0.8,16.1,0.43,-22.44745,-47.0717
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-18,21.0,30.3,15.1,69.0,0.0,3.7,1.67,ENE,0.9,15.6,0.42,-22.44748,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-19,21.1,32.8,14.5,67.0,0.0,3.8,1.63,NE,1.0,15.8,0.41,-22.44749,-47.07162
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-20,20.6,30.2,14.4,67.0,0.0,3.6,1.57,N,0.9,15.6,0.41,-22.4475,-47.07163
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-21,21.0,31.4,14.9,69.0,0.0,3.4,1.16,NNE,0.9,14.9,0.4,-22.44744,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-22,20.8,29.3,14.6,71.0,0.0,3.4,1.21,WNW,0.8,14.1,0.39,-22.44748,-47.07163
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-23,19.6,25.8,15.3,80.0,0.0,3.2,2.46,SSW,0.5,13.5,0.39,-22.44747,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-24,20.2,30.0,15.0,74.0,0.0,3.5,1.81,S,0.7,14.9,0.39,-22.44748,-47.07163
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-25,20.4,30.4,15.1,72.0,0.0,3.3,1.39,E,0.8,14.6,0.39,-22.44751,-47.07163
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-26,20.8,28.9,15.5,70.0,0.0,3.7,1.7,NE,0.9,15.4,0.38,-22.44746,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-27,19.7,25.9,14.5,72.0,0.0,3.2,2.57,ENE,0.7,12.4,0.37,-22.4475,-47.07164
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-28,19.8,26.4,16.4,74.0,0.2,2.7,3.6,N,0.6,9.7,0.37,-22.44749,-47.07165
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-29,14.3,19.1,10.0,79.0,0.0,1.9,2.83,NNW,0.4,8.4,0.39,-22.44749,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-30,14.1,22.8,6.2,66.0,0.0,3.0,1.32,WSW,0.6,15.0,0.38,-22.44747,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-05-31,16.7,29.6,8.7,73.0,0.0,3.1,1.21,WSW,0.7,14.8,0.37,-22.4475,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-01,18.5,27.2,11.1,72.0,0.0,3.3,1.45,SW,0.7,14.5,0.36,-22.44747,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-02,19.9,29.8,13.2,74.0,0.0,3.3,1.45,S,0.8,14.6,0.36,-22.44745,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-03,17.3,24.4,14.1,85.0,20.9,1.6,2.13,ENE,0.3,7.4,0.42,-22.44745,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-04,19.5,28.7,13.2,79.0,0.0,3.2,1.98,NE,0.6,14.5,0.43,-22.44749,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-05,20.3,26.4,15.7,78.0,1.9,3.0,2.51,NNW,0.6,12.4,0.42,-22.44749,-47.0717
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-06,19.4,25.9,16.2,83.0,0.0,2.9,1.74,SSW,0.4,12.5,0.44,-22.44742,-47.07166
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-07,18.8,26.1,14.2,86.0,1.4,2.5,1.4,WSW,0.4,11.4,0.43,-22.44746,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-08,17.8,21.3,14.9,90.0,0.0,1.2,1.48,SSE,0.2,5.3,0.43,-22.44746,-47.07166
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-09,17.9,22.5,15.5,87.0,1.3,1.6,1.23,WNW,0.3,7.3,0.44,-22.44744,-47.07166
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-10,16.3,23.1,12.6,83.0,0.0,2.5,1.8,SW,0.4,12.0,0.45,-22.44745,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-11,13.9,19.8,9.7,79.0,0.0,2.8,3.25,SW,0.4,13.4,0.45,-22.44746,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-12,12.8,19.7,6.7,75.0,0.0,2.9,2.88,SSW,0.4,14.6,0.46,-22.44742,-47.07169
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-13,15.3,23.3,9.6,66.0,0.0,3.3,2.52,SE,0.7,14.3,0.45,-22.44744,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-14,15.5,22.2,10.1,68.0,0.0,3.1,2.87,E,0.6,12.7,0.44,-22.44744,-47.0717
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-15,15.7,21.6,11.6,73.0,0.0,2.1,2.64,ENE,0.5,7.9,0.44,-22.44745,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-16,18.9,29.0,12.7,69.0,0.0,3.2,1.4,ENE,0.8,14.0,0.45,-22.44742,-47.07169
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-17,19.1,27.9,12.2,67.0,0.0,3.4,1.5,ENE,0.9,14.4,0.45,-22.44745,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-18,18.2,25.5,12.3,66.0,0.0,3.7,2.32,ENE,0.8,14.5,0.45,-22.44745,-47.07169
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-19,19.9,28.3,14.1,63.0,0.0,3.1,1.55,NE,1.0,12.5,0.42,-22.44744,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-20,19.6,26.9,13.8,68.0,0.0,3.5,2.1,NNE,0.8,13.8,0.43,-22.44743,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-21,19.4,25.9,13.5,70.0,0.0,2.7,1.65,N,0.7,10.6,0.4,-22.44744,-47.07166
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-22,18.9,24.6,14.7,73.0,0.0,1.8,1.22,NE,0.6,7.5,0.41,-22.44743,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-23,18.1,25.4,14.2,80.0,6.3,1.8,3.62,N,0.4,5.6,0.43,-22.44745,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-24,14.1,18.6,5.3,68.0,0.2,2.5,2.84,WNW,0.5,10.2,0.46,-22.44744,-47.07166
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-25,13.8,27.3,2.9,62.0,0.0,3.1,1.41,E,0.8,14.7,0.45,-22.44747,-47.07165
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-26,19.4,27.6,12.2,68.0,0.0,3.7,2.54,NE,0.8,14.2,0.45,-22.44744,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-27,20.4,27.0,15.9,74.0,0.0,2.3,1.77,ENE,0.7,8.7,0.43,-22.44745,-47.07166
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-28,21.1,32.2,15.0,73.0,0.0,3.4,1.71,NE,0.8,14.0,0.45,-22.44743,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-29,20.5,28.4,13.9,68.0,0.0,3.7,2.58,N,0.9,13.8,0.44,-22.44746,-47.07166
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-06-30,20.3,29.8,15.2,70.0,0.0,3.6,2.45,NNE,0.9,13.6,0.38,-22.44745,-47.07165
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-07-01,17.0,24.2,12.6,80.0,0.0,3.1,2.77,SW,0.4,13.9,0.34,-22.44746,-47.07165
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-07-02,15.5,23.4,10.8,79.0,0.0,3.0,2.68,SSW,0.4,13.9,0.32,-22.44742,-47.07166
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-07-03,13.9,22.6,10.0,81.0,0.0,2.5,2.84,SSW,0.3,11.7,0.32,-22.44744,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-07-04,15.5,24.8,10.4,78.0,0.0,2.9,2.35,SW,0.5,13.6,0.3,-22.44746,-47.07169
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-07-05,16.1,24.9,9.8,73.0,0.0,2.9,1.43,WSW,0.6,13.4,0.3,-22.44746,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-07-06,15.7,22.9,9.5,71.0,0.0,3.1,1.48,SSW,0.6,14.4,0.29,-22.44746,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-07-07,15.8,27.6,8.6,71.0,0.0,3.1,1.79,SW,0.6,14.4,0.29,-22.44748,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-07-08,16.2,26.9,8.6,73.0,0.0,3.1,1.81,SW,0.6,14.2,0.28,-22.44744,-47.07171
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-07-09,16.3,26.4,10.9,73.0,0.0,2.9,1.97,SSW,0.6,12.7,0.27,-22.44742,-47.0717
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-07-10,17.9,29.2,11.8,67.0,0.0,3.1,1.91,SE,0.8,12.2,0.26,-22.44741,-47.07169
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-07-11,18.6,28.2,11.0,64.0,0.0,3.3,1.45,SW,0.9,13.8,0.27,-22.44743,-47.07169
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-07-12,19.5,25.4,15.8,63.0,0.0,2.3,1.36,S,0.9,7.9,0.25,-22.44743,-47.07168
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-07-13,19.3,26.4,15.3,61.0,0.0,2.9,1.66,S,1.0,10.6,0.25,-22.44744,-47.07165
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-07-14,18.3,26.0,14.1,61.0,0.0,2.7,1.67,SW,0.9,10.4,0.25,-22.44747,-47.07166
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-07-15,17.9,26.2,11.7,56.0,0.0,3.7,1.68,S,1.0,14.9,0.26,-22.44744,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-07-16,17.7,27.3,10.6,51.0,0.0,3.7,1.61,SSE,1.1,14.7,0.26,-22.44745,-47.07169
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-07-17,17.9,26.5,10.2,59.0,0.0,3.7,1.85,NNE,1.0,14.5,0.25,-22.44741,-47.07166
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-07-18,18.5,26.7,11.8,62.0,0.0,3.6,2.68,NNW,0.9,13.2,0.25,-22.44743,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-07-19,17.1,26.8,10.6,60.0,0.0,3.5,1.61,SW,0.9,15.4,0.25,-22.44743,-47.07169
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-07-20,16.3,27.1,8.4,70.0,0.0,3.2,1.53,SW,0.7,15.1,0.25,-22.44744,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-07-21,19.1,28.5,11.1,68.0,0.0,3.5,1.75,WSW,0.9,14.7,0.25,-22.44744,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-07-22,19.6,28.2,13.2,64.0,0.0,3.7,1.83,NW,1.0,14.2,0.25,-22.44747,-47.07167
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-07-23,18.6,26.1,12.4,59.0,0.0,3.8,1.64,SSW,1.0,15.2,0.25,-22.44746,-47.0717
D006582,BW Mogi Mirim,Mogi Mirim,SP,2025-07-24,17.4,27.9,10.7,69.0,0.0,3.4,2.3,SW,0.8,14.8,0.24,-22.44748,-47.07166
